Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
180.2,-0.1201352469128526,-0.8472170191593726,0.06470977872403305,0.3985550672070854,-0.4460505484302129,-0.3204645718733037,-0.1201970249623407,-0.8507399481313569,0.06246445950720624,9.344816299,2726551.65,90.5736135245,1415.25022224,89.83972182918478,-4.92073058755413,10.40145465916227,-1.302328573386044,-0.2133734666123538,0.01260767670062179,-0.8798271091521017,1.767347443240222,-0.6288085965089891,7.029045330624878,0.6041362706517964,-29.61489817332842,89.83972182918478,-4.92073058755413,10.40145465916227,1409.627011995612,-126.0048051405054,-2.769056769681658,86.96767291292211,-25.15026162099463,-2.769056769681657,-10.94443554840575,88.87829229849386,-13.58116178820795, 2084.692592,-10.77294996, 13.60419771,-10.77294996, 1504.252169,  4.06303258, 13.60419771,  4.06303258, 3139.863232,76.9628245,2476.205687,45.48566929081404,4.233897069564024,35.3902820987419,1442.0199779011,1442.0139666317,-1.296645916369265,15.30801846786579,100.0183940031076,0.63574335829824,-0.1092442404914547,0.07699964528658675,0.760241496450214,-0.4722339844122841,0.8578537805751083,-0.1810788371563173,0.09106266992137077,0.4728220871257771,-0.8590249797751801,0.1754387022157351,-0.08795805712459785,6.6041813528052,-3.1143283574282,29.56358294125,29.729015211227,-95.163710436534,-1398763.886661024,-18133783.85498595,10316738.81546519,-1636921.283154425,-18113838.52259736,10316738.81546519,0.75288895862985,1442.0139666317,-3.2625778361725e-09,1.74865029,0.948634279,1.52373064,34494839.4,87.3097659,1.75,0.00134971209,1,0,0.00134971209,0.00134971209,0.0239804526,-0.079357603,0.348,0,-0.0772030057,-0.193007514,-0.193025414,-0.193025414,0,-0.0184078125,-1,-1.16113947,0,100.025761,-100.025761,0,-30,-0.5235,-0.523499999,-0.500869258,0,0,0,100,100,10.55798,-3.02318177,-3.02318177,0,0.0208191519,-0.0208191519,-0.0208191519,-0.0101722376,-0.0233791536,-0.193025414,-0.0673658696,-0.0673658696,0.0505244022,0.0505244022,-0.117890272,0,0,0,0,109856,199.738,1.29953,27.2475,406.978,-15.6844,33.5467,451.1,2577.6,128.103,128.103,29.5635838323227382,-95.1637097261267826,20909944.2811406776,-0.120197024962340721
180.3,-0.07984446641316788,-0.8914187882858254,0.03239973215152096,0.406918418280697,-0.4370778929760752,-0.3254920956363777,-0.07990995174598364,-0.8949413129813814,0.03015388378289027,9.3186307,2722694.446,90.4484275734,1415.14990379,89.71228696966855,-4.939648189703924,10.40305209685325,-1.245034787769844,-0.1598140983998215,0.01379216764505742,-0.8180228795505182,1.801620903256897,-0.6596274649774845,7.028683301231211,0.6044222523785797,-29.5625122122659,89.71228696966855,-4.939648189703924,10.40305209685325,1409.542108619102,-125.8263312185424,-2.833478641134613,86.88388667198382,-24.98158694030791,-2.833478641134608,-10.92083251813312,88.77965673875676,-13.4099223321935, 2084.686506,-10.77294515, 13.60422496,-10.77294515,  1504.25175, 4.063078465, 13.60422496, 4.063078465, 3139.857403,76.9627595,2476.203595,45.48566716733267,4.23390064530747,35.39026182130246,1443.3695786409,1443.3635617429,-1.304917836172165,15.22142363475478,100.0256259870302,0.6357585175241965,-0.1087218940918867,0.076455712521778,0.7603585872226971,-0.4722987465232679,0.8579565044339736,-0.1807667432315814,0.09037651837415879,0.4728826579152503,-0.8591262894270427,0.1751228076934493,-0.08726977073358815,6.6144861275742,-3.1306444834667,29.563579956283,29.72901220529,-95.163682453278,-1398622.9282565,-18133796.44657132,10316738.5353641,-1636912.590628355,-18113841.02921768,10316738.5353641,0.75330676604308,1443.3635617429,0,1.74877651,0.948587558,1.52373089,34494830.5,87.3097801,1.75,0.00122349016,1,0,0.00122349016,0.00122349016,0.0239986029,-0.0785719829,0.348,0,-0.0771193108,-0.192798277,-0.192821132,-0.192821132,0,-0.0168738281,-1,-1.15898036,0,100.032994,-100.032994,0,-30,-0.5235,-0.523499999,-0.500724886,0,0,0,100,100,10.5566304,-2.85329191,-2.85329191,0,0.0224889969,-0.0224889969,-0.0224889969,-0.0109881239,-0.0233791536,-0.192821132,-0.0672945752,-0.0672945752,0.0504709314,0.0504709314,-0.117765507,0,0,0,0,109828,199.688,1.29953,27.2459,406.966,-15.7679,33.5871,450.934,2577.03,128.102,128.102,29.5635808471475023,-95.1636817412495049,20909945.6335878968,-0.0799099517459836567
180.4,-0.03896433871342985,-0.9346821586257025,-0.0002240624940183824,0.4098972935537896,-0.4272011232435028,-0.3263863909007,-0.03903350379051263,-0.9382044416423271,-0.002470179587449981,9.293625316,2719005.057,90.3287705749,1415.05554165,89.59070613247944,-4.953124639025964,10.40474529048895,-1.185278815295922,-0.1046227246635774,0.01465945736669028,-0.7549900083048393,1.832933145264015,-0.6904356147408368,7.028473923736833,0.6041711439307262,-29.51271125039937,89.59070613247944,-4.953124639025964,10.40474529048895,1409.463447663047,-125.6445779635023,-2.900981927660818,86.80638923561507,-24.80971352708949,-2.900981927660824,-10.89804479114654,88.68699673870771,-13.2338967339398, 2084.680421,-10.77294035,  13.6042522,-10.77294035, 1504.251331, 4.063124338,  13.6042522, 4.063124338, 3139.851575,76.96269452,2476.201505,45.48566504441445,4.233904220102623,35.39024154924063,1444.7018139921,1444.695791541,-1.309991944274472,15.13037868444625,100.0296035521176,0.6358016202448316,-0.1081500715388507,0.07591130532239571,0.760458634933182,-0.4723979663962936,0.8580505474022986,-0.1804089687165857,0.0896773296540439,0.4729775949573841,-0.8592186156226699,0.1747612899306617,-0.08656822036730681,6.624451181019,-3.1433567286407,29.563576977538,29.729009205735,-95.163654500161,-1398481.978031217,-18133809.02014286,10316738.24866674,-1636903.906167461,-18113843.51880811,10316738.24866674,0.7537245734563,1444.695791541,3.2625778391349e-09,1.74884593,0.948541439,1.52373114,34494821.7,87.3097943,1.75,0.00115406855,1,0,0.00115406855,0.00115406855,0.0240177412,-0.0777569301,0.348,0,-0.0770172527,-0.192543132,-0.192570335,-0.192570335,0,-0.0153398438,-1,-1.15384587,0,100.036972,-100.036972,0,-30,-0.5235,-0.523499999,-0.500636326,0,0,0,100,100,10.5552982,-2.67859855,-2.67859855,0,0.0242087226,-0.0242087226,-0.0242087226,-0.0118283819,-0.0233791536,-0.192570335,-0.067207047,-0.067207047,0.0504052853,0.0504052853,-0.117612332,0,0,0,0,109801,199.639,1.29953,27.2443,406.953,-15.8337,33.6264,450.773,2576.48,128.101,128.101,29.563577868182648,-95.1636537865202712,20909946.9686688185,-0.0390335037905126317
180.5,0.001969268327413267,-0.9769135978469394,-0.03274949299839456,0.407564826256019,-0.4163567939689674,-0.3231828115607877,0.001896455998980903,-0.9804358036265975,-0.0349956159391677,9.269841526,2715490.225,90.2148661192,1414.96728304,89.47521982305206,-4.961028952631515,10.40650269079914,-1.123181045718449,-0.04850622828730577,0.01522121690269529,-0.6907948393153753,1.861282648181266,-0.7212185826682607,7.028408580973196,0.6033844657128485,-29.46552406361508,89.47521982305206,-4.961028952631515,10.40650269079914,1409.391148688297,-125.4598416413291,-2.971564954657168,86.73529634707886,-24.63493937907321,-2.971564954657163,-10.87621293088998,88.60045439646572,-13.05333451374351, 2084.674337,-10.77293555, 13.60427944,-10.77293555, 1504.250912, 4.063170199, 13.60427944, 4.063170199, 3139.845749,76.96262955,2476.199414,45.48566292204382,4.233907793975679,35.39022128240786,1446.0162177794,1446.0101898551,-1.311828667894219,15.03498061088886,100.0303097171529,0.6358726431333717,-0.1075292151614344,0.07536719801472541,0.7605414091716211,-0.472531720034205,0.8581356229440373,-0.1800058062685447,0.08896592553093623,0.4731069795164326,-0.859301673259193,0.1743544435622186,-0.08585422690175566,6.6340356085757,-3.1523571488981,29.563574004768,29.729006212317,-95.163626575276,-1398341.035354899,-18133821.57538745,10316737.95506505,-1636895.22913702,-18113845.99106367,10316737.95506505,0.75414238086953,1446.0101898551,-6.5251556812229e-09,1.74885826,0.948495939,1.52373139,34494812.9,87.3098085,1.75,0.00114174365,1,0,0.00114174365,0.00114174365,0.0240374731,-0.0769242658,0.348,0,-0.0768992901,-0.192248225,-0.192279151,-0.192279151,0,-0.0168738281,-1,-1.14582568,0,100.037678,-100.037678,0,-30,-0.5235,-0.523499999,-0.500604269,0,0,0,100,100,10.5539838,-2.49935073,-2.49935073,0,0.0259759044,-0.0259759044,-0.0259759044,-0.0126918269,-0.0233791536,-0.192279151,-0.0671054237,-0.0671054237,0.0503290677,0.0503290677,-0.117434491,0,0,0,0,109775,199.591,1.29953,27.2428,406.94,-15.8812,33.6644,450.616,2575.95,128.1,128.1,29.5635748951820467,-95.163625860036106,20909948.285917975,0.00189645599898090322
180.6,0.04243047342092025,-1.018014358567882,-0.06477026742969613,0.4000392444109299,-0.4045054824294322,-0.3159665392446,0.04235404923377529,-1.021536651200529,-0.06701613416842249,9.247319191,2712156.466,90.1069305068,1414.88526833,89.36605609540528,-4.963300996408474,10.40829412185539,-1.058869952025766,0.007827815807674887,0.01549342826546507,-0.6255055519658348,1.886675287422602,-0.7519481009319229,7.028477549752319,0.6020706758127882,-29.4209801550233,89.36605609540528,-4.963300996408474,10.40829412185539,1409.325324533105,-125.2724182924077,-3.045223908106618,86.67071701973342,-24.4575621841162,-3.045223908106614,-10.85547579039438,88.52016507910832,-12.86848651111293, 2084.668256,-10.77293075, 13.60430667,-10.77293075, 1504.250493, 4.063216048, 13.60430667, 4.063216048, 3139.839925,76.9625646,2476.197325,45.48566080020434,4.233911366954342,35.39020102064703,1447.3123488948,1447.3063155669,-1.310430040811166,14.93533748574239,100.0277690788521,0.6359712295004057,-0.1068600983283755,0.07482390352039144,0.7606069274565959,-0.4726996985874753,0.8582115853087847,-0.17955793547943,0.08824294647991535,0.4732705068308205,-0.8593753205684896,0.1739029492264534,-0.08512843245499987,6.643200129926,-3.1575839646412,29.563571037689,29.729003224754,-95.163598676675,-1398200.099585649,-18133834.1120216,10316737.65425122,-1636886.55889107,-18113848.44570919,10316737.65425122,0.75456018828275,1447.3063155669,3.2625778420851e-09,1.74881391,0.948451074,1.52373163,34494804.1,87.3098227,1.75,0.00118608615,1,0,0.00118608615,0.00118608615,0.024057405,-0.0760857992,0.348,0,-0.0767680372,-0.191920093,-0.19195407,-0.19195407,0,-0.0168738281,-1,-1.13504419,0,100.035137,-100.035137,0,-30,-0.5235,-0.523499999,-0.50062868,0,0,0,100,100,10.5526877,-2.31579886,-2.31579886,0,0.0277881004,-0.0277881004,-0.0277881004,-0.0135772659,-0.0233791536,-0.19195407,-0.0669919706,-0.0669919706,0.0502439779,0.0502439779,-0.117235948,0,0,0,0,109750,199.545,1.29953,27.2412,406.927,-15.9099,33.701,450.462,2575.44,128.099,128.099,29.563571927861453,-95.1635979598494686,20909949.5848947689,0.0423540492337752886
180.7,0.08190671372980086,-1.057882715975347,-0.09589082154991814,0.38748005444224,-0.3916279134909377,-0.3048706202953249,0.08182671397917472,-1.061405257038583,-0.09813617407284389,9.226096566,2709010.06,90.0051721468,1414.80963085,89.26342980681166,-4.959951189383674,10.41009108995199,-0.9924807468621379,0.06367895689531444,0.0154939013072557,-0.5591924446867691,1.909123734070672,-0.7825824232172458,7.028670137579107,0.6002449965296339,-29.37911000944543,89.26342980681166,-4.959951189383674,10.41009108995199,1409.266081113274,-125.0826030269151,-3.121951470507551,86.61275334649847,-24.27787861268315,-3.121951470507547,-10.83596898680837,88.4462571692379,-12.67960496418266, 2084.662175,-10.77292595, 13.60433389,-10.77292595, 1504.250074, 4.063261887, 13.60433389, 4.063261887, 3139.834102,76.96249967,2476.195236,45.48565867887868,4.233914939067778,35.39018076379278,1448.5897913389,1448.5837526891,-1.305839058763817,14.83156885288329,100.022046985311,0.6360966967226398,-0.1061438230703253,0.07428168191004667,0.7606554495796216,-0.4729012152815925,0.8582784270004253,-0.1790664169466023,0.08750886042438269,0.4734674930947207,-0.8594395565538597,0.1734078676500117,-0.08439130909152798,6.6519073933769,-3.1590218231934,29.563568075979,29.729000242728,-95.163570802369,-1398059.170070631,-18133846.62979136,10316737.34591798,-1636877.894773091,-18113850.88249921,10316737.34591798,0.75497799569598,1448.5837526891,0,1.74871404,0.948406857,1.52373188,34494795.3,87.3098368,1.75,0.00128595552,1,0,0.00128595552,0.00128595552,0.0240771466,-0.0752532275,0.348,0,-0.0766262229,-0.191565557,-0.1916019,-0.1916019,0,-0.0168738281,-1,-1.12165944,0,100.029415,-100.029415,0,-30,-0.5235,-0.523499999,-0.500708808,0,0,0,100,100,10.5514102,-2.12819476,-2.12819476,0,0.0296428503,-0.0296428503,-0.0296428503,-0.0144834966,-0.0233791536,-0.1916019,-0.0668690633,-0.0668690633,0.0501517974,0.0501517974,-0.117020861,0,0,0,0,109725,199.5,1.29953,27.2397,406.914,-15.9198,33.736,450.314,2574.95,128.098,128.098,29.563568965899222,-95.163570083970356,20909950.8651835397,0.0818267139791747228
180.8,0.1199048154603852,-1.096415785985196,-0.1257309845446528,0.3701228010647405,-0.3777208331329102,-0.2900733774116531,0.1198212754223215,-1.099938732441777,-0.1279755719857206,9.206210221,2706057.028,89.9097909525,1414.74049651,89.16754200432722,-4.951059438771169,10.4118669061168,-0.9241540957155934,0.1183616674732134,0.01524112175159686,-0.491928051608074,1.928647183390403,-0.8130667839319905,7.028974749276837,0.5979290252950274,-29.33994498241675,89.16754200432722,-4.951059438771169,10.4118669061168,1409.213517203745,-124.8906893593272,-3.201735493218258,86.56150029028237,-24.09618364922768,-3.201735493218258,-10.81782342761142,88.37885179608901,-12.48694360619734, 2084.656097,-10.77292115,  13.6043611,-10.77292115, 1504.249656, 4.063307714,  13.6043611, 4.063307714,  3139.82828,76.96243475,2476.193147,45.48565655804867,4.233918510346565,35.39016051167166,1449.8481544442,1449.8421105512,-1.298138760222155,14.72380587406396,100.013248232556,0.6362480476833601,-0.1053818143810643,0.07374055018019203,0.7606874695142483,-0.4731352156343444,0.8583362758084717,-0.1785326816316934,0.08676397263427951,0.4736968857372674,-0.8594945179582113,0.1728706290239679,-0.08364316865981221,6.6601221539502,-3.1567015206011,29.56356511928,29.728997265881,-95.163542950326,-1397918.246146772,-18133859.12847225,10316737.02975904,-1636869.236116709,-18113853.30121785,10316737.02975904,0.7553958031092,1449.8421105512,3.2625778450245e-09,1.74856048,0.948363303,1.52373213,34494786.6,87.309851,1.75,0.00143952273,1,0,0.00143952273,0.00143952273,0.0240963182,-0.0744379342,0.348,0,-0.0764765895,-0.191191474,-0.191229498,-0.191229498,0,-0.0168738281,-1,-1.10586099,0,100.020615,-100.020615,0,-30,-0.5235,-0.523499999,-0.500843204,0,0,0,100,100,10.5501518,-1.93679176,-1.93679176,0,0.0315376745,-0.0315376745,-0.0315376745,-0.0154093077,-0.0233791536,-0.191229498,-0.0667390947,-0.0667390947,0.050054321,0.050054321,-0.116793416,0,0,0,0,109701,199.457,1.29953,27.2383,406.901,-15.9107,33.7692,450.17,2574.47,128.096,128.096,29.5635660089373822,-95.1635422303686482,20909952.1263937838,0.119821275422321447
180.9,0.1559580772228541,-1.133510977463582,-0.153930397155969,0.348261387301923,-0.3627938905733455,-0.2717959699863166,0.1558710293265002,-1.137034479649207,-0.1561739787716298,9.187694954,2703303.115,89.8209777404,1414.67798359,89.07857943846648,-4.936773281139086,10.41359673860081,-0.8540348692200723,0.1712132619314826,0.01475391247024049,-0.4237872253281787,1.945271010260228,-0.843334221562424,7.02937894303856,0.5951504102195572,-29.30351705592411,89.07857943846648,-4.936773281139086,10.41359673860081,1409.16772421075,-124.6969685721756,-3.284557732954729,86.51704546462216,-23.91276995268716,-3.284557732954727,-10.80116390735179,88.31806255951005,-12.29075775612472, 2084.650019,-10.77291635, 13.60438831,-10.77291635, 1504.249237, 4.063353532, 13.60438831, 4.063353532, 3139.822459,76.96236985,2476.191059,45.48565443769537,4.23392208082264,35.39014026410258,1451.0870729722,1451.0810239163,-1.287450739713214,14.61219126958783,100.0015153091798,0.6364239862432928,-0.1045758098803158,0.07320029536726211,0.7607037047893344,-0.4734002930064371,0.858385390125629,-0.1779585156602972,0.08600843740165832,0.4739572790469238,-0.8595404744882064,0.1722930178322197,-0.08288417437178212,6.667811397535,-3.1506991583234,29.563562167199,29.728994293821,-95.163515118482,-1397777.327141488,-18133871.60786899,10316736.7054696,-1636860.58224642,-18113855.70167864,10316736.7054696,0.75581361052242,1451.0810239163,0,1.7483557,0.948320422,1.52373238,34494777.8,87.3098651,1.75,0.00164430087,1,0,0.00164430087,0.00164430087,0.0241145552,-0.0736508505,0.348,0,-0.0763218809,-0.190804702,-0.190843721,-0.190843721,0,-0.0168738281,-1,-1.08786683,0,100.008882,-100.008882,0,-30,-0.5235,-0.523499999,-0.501029745,0,0,0,100,100,10.5489129,-1.74184483,-1.74184483,0,0.0334700732,-0.0334700732,-0.0334700732,-0.0163534778,-0.0233791536,-0.190843721,-0.0666044585,-0.0666044585,0.0499533439,0.0499533439,-0.116557802,0,0,0,0,109679,199.415,1.29953,27.2368,406.887,-15.8831,33.8006,450.031,2574.02,128.095,128.095,29.5635630565831029,-95.1635143969764528,20909953.3681602851,0.155871029326500238
181,0.1896311774897249,-1.169067159306233,-0.1801526617498003,0.3222331693927459,-0.3468670068580962,-0.2502993226997381,0.1895406496026589,-1.172591359035985,-0.1823950097203373,9.170583709,2700753.773,89.738913639,1414.62220238,88.99671419943539,-4.917305256984593,10.41525764506938,-0.7822709557449112,0.2216011805820109,0.01405135642687583,-0.3548471858630466,1.959026361918575,-0.8733065686741845,7.029869486886196,0.591942468117816,-29.26985855650093,88.99671419943539,-4.917305256984593,10.41525764506938,1409.128785937101,-124.5017291183426,-3.370392681378171,86.47946890698884,-23.72792725540922,-3.370392681378175,-10.78610780452958,88.26399525010031,-12.09130439691545, 2084.643943,-10.77291155, 13.60441552,-10.77291155, 1504.248819, 4.063399339, 13.60441552, 4.063399339,  3139.81664,76.96230496,2476.188971,45.48565231779902,4.233925650529238,35.3901200208971,1452.3062073067,1452.3001531669,-1.273933171437295,14.49687909118723,99.98702621324669,0.6366229364060135,-0.1037278455228099,0.07266049060449724,0.7607050834653957,-0.4736947087559469,0.858426152796246,-0.1773460409672357,0.08524227146963087,0.4742469344114063,-0.8595778225415759,0.1716771535353478,-0.08211435410491243,6.6749444419162,-3.1411347449653,29.563559219309,29.728991326125,-95.163487304733,-1397636.412373434,-18133884.06781533,10316736.37274706,-1636851.932478335,-18113858.0837242,10316736.37274706,0.75623141793565,1452.3001531669,6.5251556959088e-09,1.74810282,0.948278229,1.52373262,34494769,87.3098792,1.75,0.0018971833,1,0,0.0018971833,0.0018971833,0.0241315116,-0.0729023469,0.348,0,-0.076164821,-0.190412053,-0.19045139,-0.19045139,0,-0.0168738281,-1,-1.06792055,0,99.9943914,-99.9943914,0,-30,-0.5235,-0.523499999,-0.501265671,0,0,0,100,100,10.5476938,-1.5436106,-1.5436106,0,0.0354375259,-0.0354375259,-0.0354375259,-0.0173147752,-0.0233791536,-0.19045139,-0.0664675351,-0.0664675351,0.0498506513,0.0498506513,-0.116318186,0,0,0,0,109657,199.376,1.29953,27.2353,406.874,-15.8373,33.8299,449.897,2573.6,128.094,128.094,29.5635601084106412,-95.1634865816906057,20909954.5901432596,0.1895406496026589
181.1,0.2205247169807809,-1.202985582035193,-0.2040891540605153,0.2924237025927925,-0.3299681946605191,-0.2258804646110444,0.2204307308261119,-1.206510610850427,-0.2063300560907236,9.154907499,2698414.142,89.6637695135,1414.57325492,88.92210346814386,-4.892929583725699,10.41682860862903,-0.7090121664859854,0.2689297484647126,0.01315297892454126,-0.2851875310978462,1.969949716425582,-0.902895464869772,7.03043242077418,0.5883436867749376,-29.23900188713457,88.92210346814386,-4.892929583725699,10.41682860862903,1409.096778344736,-124.305256065238,-3.459206494775963,86.44884284881995,-23.54194180390947,-3.45920649477597,-10.77276388620446,88.21674756985375,-11.88884224055992, 2084.637868,-10.77290676, 13.60444271,-10.77290676,   1504.2484, 4.063445137, 13.60444271, 4.063445137, 3139.810822,76.96224009,2476.186884,45.48565019833917,4.233929219500824,35.39009978185975,1453.5052436255,1453.4991844841,-1.257778478255102,14.37803435989358,99.96999187075143,0.6368430647517395,-0.1028402383238006,0.07212051330631038,0.7606927289119766,-0.4740164158306027,0.8584590639697626,-0.1766976922458909,0.08446536903515235,0.4745638040060493,-0.8596070779146276,0.1710254675653296,-0.08133361525497,6.6814930298043,-3.1281702792077,29.563556275153,29.728988362335,-95.163459506948,-1397495.501153272,-18133896.50817369,10316736.03129176,-1636843.28612095,-18113860.44722599,10316736.03129176,0.75664922534887,1453.4991844841,0,1.74780551,0.948236732,1.52373287,34494760.2,87.3098934,1.75,0.00219448866,1,0,0.00219448866,0.00219448866,0.0241468644,-0.0722021015,0.348,0,-0.0760080617,-0.190020154,-0.190059158,-0.190059158,0,-0.0168738281,-1,-1.04628818,0,99.9773558,-99.9773558,0,-30,-0.5235,-0.523499999,-0.501547623,0,0,0,100,100,10.5464948,-1.34234748,-1.34234748,0,0.0374374902,-0.0374374902,-0.0374374902,-0.0182919577,-0.0233791536,-0.190059158,-0.066330646,-0.066330646,0.0497479845,0.0497479845,-0.11607863,0,0,0,0,109636,199.338,1.29953,27.2339,406.86,-15.7742,33.857,449.769,2573.2,128.093,128.093,29.5635571639633881,-95.1634587823752298,20909955.7920286097,0.220430730826111976
181.2,0.2482799397505324,-1.235170613287705,-0.2254624585695313,0.2592620503114239,-0.3121320755626891,-0.1988686670970816,0.2481825094738229,-1.238696590864959,-0.2277017202604415,9.140695323,2696289.037,89.5957054103,1414.53123472,88.85488937213387,-4.863978167863702,10.41829059982751,-0.6344092434861031,0.3126465715959963,0.0120790625074676,-0.2148902402616852,1.97808232560352,-0.9320034474888441,7.031053137831555,0.5843971957213967,-29.21097931756834,88.85488937213387,-4.863978167863702,10.41829059982751,1409.071769316774,-124.107830588402,-3.550956028484734,86.42523148444742,-23.35509584903273,-3.550956028484738,-10.76123122800825,88.17640885615012,-11.68363178401534, 2084.631794,-10.77290196, 13.60446991,-10.77290196, 1504.247982, 4.063490926, 13.60446991, 4.063490926, 3139.805005,76.96217523,2476.184797,45.48564807929465,4.233932787773033,35.39007954678842,1454.6838940494,1454.6778300004,-1.23921061375143,14.25583259819951,99.95065319073888,0.6370823058250101,-0.101915566116981,0.07157956574359858,0.7606679425055993,-0.4743630858792157,0.8584847327358573,-0.1760161905565249,0.08367751834609301,0.4749055580120956,-0.8596288672689048,0.1703406769875213,-0.08054176115924584,6.6874314280478,-3.112007336647,29.563553334247,29.728985401968,-95.163431722964,-1397354.592784473,-18133908.92883479,10316735.68080789,-1636834.642475936,-18113862.79208388,10316735.68080789,0.7570670327621,1454.6778300004,0,1.74746799,0.948195942,1.52373311,34494751.5,87.3099075,1.75,0.0025320123,1,0,0.0025320123,0.0025320123,0.0241603176,-0.0715589811,0.348,0,-0.0758541465,-0.189635366,-0.189673412,-0.189673412,0,-0.0168738281,-1,-1.02325467,0,99.9580157,-99.9580157,0,-30,-0.5235,-0.523499999,-0.501871694,0,0,0,100,100,10.5453161,-1.13831568,-1.13831568,0,0.0394674017,-0.0394674017,-0.0394674017,-0.0192837725,-0.0233791536,-0.189673412,-0.0661960206,-0.0661960206,0.0496470155,0.0496470155,-0.115843036,0,0,0,0,109616,199.301,1.29953,27.2325,406.846,-15.6946,33.8819,449.646,2572.82,128.092,128.092,29.5635542227565224,-95.1634309968643635,20909956.9735280275,0.248182509473822949
